Yaş,İşten Ayrılma,İş Seyahati,Günlük Ücret,Departman,Evden Uzaklık,Eğitim Seviyesi,Eğitim Alanı,Çalışan Sayısı,Sicil No,Çevresel Memnuniyet,Cinsiyet,Saat Ücreti,İşe Katılım,İş Seviyesi,İş Rolü,İş Memnuniyeti,Medeni Durum,Aylık Gelir,Aylık Ücret,Daha Önce Çalışılan İşyeri Sayısı,Fazla Mesai,Ücret Artış Yüzdesi,Performans Skoru,İş Arkadaşlarından  Memnuniyeti,Standart Çalışma Saati,Hisse Seçeneği Seviyesi,Kıdem,Geçen Yıl Katılınan Eğitim Sayısı,İş-Yaşam Dengesi Skoru,Şirketteki Kıdemi,Mevcut Pozisyonda Geçen Yıl,Son Terfiden Bu Yana Geçen Yıl,Mevcut Yöneticiyle Geçen Yıl
22,Evet,Seyrek Seyahat,1294,Araştırma ve Geliştirme,8,1,Tıp,1,1783,3,Kadın,79,3,1,Laboratuvar Teknikeri,1,Evli,2398,15999,1,Evet,17,3,3,80,0,1,6,3,1,0,0,0
31,Hayır,Seyrek Seyahat,196,Satış,29,4,Pazarlama,1,1784,1,Kadın,91,2,2,Satış Yöneticisi,4,Evli,5468,13402,1,Hayır,14,3,1,80,2,13,3,3,12,7,5,7
51,Hayır,Seyrek Seyahat,942,Araştırma ve Geliştirme,3,3,Mühendislik,1,1786,1,Kadın,53,3,3,Yönetici,3,Evli,13116,22984,2,Hayır,11,3,4,80,0,15,2,3,2,2,2,2
37,Hayır,Seyrek Seyahat,589,Satış,9,2,Pazarlama,1,1787,2,Erkek,46,2,2,Satış Yöneticisi,2,Evli,4189,8800,1,Hayır,14,3,1,80,2,5,2,3,5,2,0,3
46,Hayır,Seyrek Seyahat,734,Araştırma ve Geliştirme,2,4,Tıp,1,1789,3,Erkek,46,3,5,Araştırma Direktörü,4,Boşanmış,19328,14218,7,Evet,17,3,3,80,1,24,3,3,2,1,2,2
36,Hayır,Seyrek Seyahat,1383,Araştırma ve Geliştirme,10,3,Fen Bilimleri,1,1790,4,Erkek,90,3,3,Sağlık Temsilcisi,1,Evli,8321,25949,7,Evet,13,3,4,80,1,15,1,3,12,8,5,7
44,Evet,Sık Seyahat,429,Araştırma ve Geliştirme,1,2,Tıp,1,1792,3,Erkek,99,3,1,Araştırma Bilimcisi,2,Boşanmış,2342,11092,1,Evet,12,3,3,80,3,6,2,2,5,3,2,3
37,Hayır,Seyrek Seyahat,1239,İnsan Kaynakları,8,2,Diğer,1,1794,3,Erkek,89,3,2,İnsan Kaynakları,2,Boşanmış,4071,12832,2,Hayır,13,3,3,80,0,19,4,2,10,0,4,7
35,Evet,Seyrek Seyahat,303,Satış,27,3,Fen Bilimleri,1,1797,3,Erkek,84,3,2,Satış Yöneticisi,4,Bekar,5813,13492,1,Evet,18,3,4,80,0,10,2,3,10,7,7,7
33,Hayır,Seyrek Seyahat,867,Araştırma ve Geliştirme,8,4,Fen Bilimleri,1,1798,4,Erkek,90,4,1,Araştırma Bilimcisi,1,Evli,3143,6076,6,Hayır,19,3,2,80,1,14,1,3,10,8,7,6
28,Hayır,Seyrek Seyahat,1181,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1799,3,Erkek,82,3,1,Araştırma Bilimcisi,4,Evli,2044,5531,1,Hayır,11,3,3,80,1,5,6,4,5,3,0,3
39,Hayır,Seyrek Seyahat,1253,Araştırma ve Geliştirme,10,1,Tıp,1,1800,3,Erkek,65,3,3,Araştırma Direktörü,3,Bekar,13464,7914,7,Hayır,21,4,3,80,0,9,3,3,4,3,2,2
46,Hayır,Seyahat Etmez,849,Satış,26,2,Fen Bilimleri,1,1801,2,Erkek,98,2,2,Satış Yöneticisi,2,Bekar,7991,25166,8,Hayır,15,3,3,80,0,6,3,3,2,2,2,2
40,Hayır,Seyrek Seyahat,616,Araştırma ve Geliştirme,2,2,Fen Bilimleri,1,1802,3,Kadın,99,3,1,Laboratuvar Teknikeri,1,Evli,3377,25605,4,Hayır,17,3,4,80,1,7,5,2,4,3,0,2
42,Hayır,Seyrek Seyahat,1128,Araştırma ve Geliştirme,13,3,Tıp,1,1803,2,Erkek,95,4,2,Sağlık Temsilcisi,1,Evli,5538,5696,5,Hayır,18,3,3,80,2,10,2,2,0,0,0,0
35,Hayır,Seyahat Etmez,1180,Araştırma ve Geliştirme,2,2,Tıp,1,1804,2,Erkek,90,3,2,Üretim Direktörü,4,Boşanmış,5762,24442,2,Hayır,14,3,3,80,1,15,6,3,7,7,1,7
38,Hayır,Seyahat Etmez,1336,İnsan Kaynakları,2,3,İnsan Kaynakları,1,1805,1,Erkek,100,3,1,İnsan Kaynakları,2,Boşanmış,2592,7129,5,Hayır,13,3,4,80,3,13,3,3,11,10,3,8
34,Evet,Sık Seyahat,234,Araştırma ve Geliştirme,9,4,Fen Bilimleri,1,1807,4,Erkek,93,3,2,Laboratuvar Teknikeri,1,Evli,5346,6208,4,Hayır,17,3,3,80,1,11,3,2,7,1,0,7
37,Evet,Seyrek Seyahat,370,Araştırma ve Geliştirme,10,4,Tıp,1,1809,4,Erkek,58,3,2,Üretim Direktörü,1,Bekar,4213,4992,1,Hayır,15,3,2,80,0,10,4,1,10,3,0,8
39,Hayır,Sık Seyahat,766,Satış,20,3,Fen Bilimleri,1,1812,3,Erkek,83,3,2,Satış Yöneticisi,4,Boşanmış,4127,19188,2,Hayır,18,3,4,80,1,7,6,3,2,1,2,2
43,Hayır,Seyahat Etmez,343,Araştırma ve Geliştirme,9,3,Fen Bilimleri,1,1813,1,Erkek,52,3,1,Araştırma Bilimcisi,3,Bekar,2438,24978,4,Hayır,13,3,3,80,0,7,2,2,3,2,1,2
41,Hayır,Seyrek Seyahat,447,Araştırma ve Geliştirme,5,3,Fen Bilimleri,1,1814,2,Erkek,85,4,2,Sağlık Temsilcisi,2,Bekar,6870,15530,3,Hayır,12,3,1,80,0,11,3,1,3,2,1,2
41,Hayır,Seyrek Seyahat,796,Satış,4,1,Pazarlama,1,1815,3,Kadın,81,3,3,Satış Yöneticisi,3,Boşanmış,10447,26458,0,Evet,13,3,4,80,1,23,3,4,22,14,13,5
30,Hayır,Seyrek Seyahat,1092,Araştırma ve Geliştirme,10,3,Tıp,1,1816,1,Kadın,64,3,3,Üretim Direktörü,3,Bekar,9667,2739,9,Hayır,14,3,2,80,0,9,3,3,7,7,0,2
26,Evet,Seyrek Seyahat,920,İnsan Kaynakları,20,2,Tıp,1,1818,4,Kadın,69,3,1,İnsan Kaynakları,2,Evli,2148,6889,0,Evet,11,3,3,80,0,6,3,3,5,1,1,4
46,Evet,Seyrek Seyahat,261,Araştırma ve Geliştirme,21,2,Tıp,1,1821,4,Kadın,66,3,2,Sağlık Temsilcisi,2,Evli,8926,10842,4,Hayır,22,4,4,80,1,13,2,4,9,7,3,7
40,Hayır,Seyrek Seyahat,1194,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1822,3,Kadın,52,3,2,Sağlık Temsilcisi,4,Boşanmış,6513,9060,4,Hayır,17,3,4,80,1,12,3,3,5,3,0,3
34,Hayır,Seyrek Seyahat,810,Satış,8,2,Mühendislik,1,1823,2,Erkek,92,4,2,Satış Yöneticisi,3,Evli,6799,22128,1,Hayır,21,4,3,80,2,10,5,3,10,8,4,8
58,Hayır,Seyahat Etmez,350,Satış,2,3,Tıp,1,1824,2,Erkek,52,3,4,Yönetici,2,Boşanmış,16291,22577,4,Hayır,22,4,4,80,1,37,0,2,16,9,14,14
35,Hayır,Seyrek Seyahat,185,Araştırma ve Geliştirme,23,4,Tıp,1,1826,2,Erkek,91,1,1,Laboratuvar Teknikeri,3,Evli,2705,9696,0,Hayır,16,3,2,80,1,6,2,4,5,4,0,3
47,Hayır,Seyrek Seyahat,1001,Araştırma ve Geliştirme,4,3,Fen Bilimleri,1,1827,3,Kadın,92,2,3,Üretim Direktörü,2,Boşanmış,10333,19271,8,Evet,12,3,3,80,1,28,4,3,22,11,14,10
40,Hayır,Seyrek Seyahat,750,Araştırma ve Geliştirme,12,3,Fen Bilimleri,1,1829,2,Kadın,47,3,2,Sağlık Temsilcisi,1,Boşanmış,4448,10748,2,Hayır,12,3,2,80,1,15,3,3,7,4,7,7
54,Hayır,Seyrek Seyahat,431,Araştırma ve Geliştirme,7,4,Tıp,1,1830,4,Kadın,68,3,2,Araştırma Bilimcisi,4,Evli,6854,15696,4,Hayır,15,3,2,80,1,14,2,2,7,1,1,7
31,Hayır,Sık Seyahat,1125,Satış,7,4,Pazarlama,1,1833,1,Kadın,68,3,3,Satış Yöneticisi,1,Evli,9637,8277,2,Hayır,14,3,4,80,2,9,3,3,3,2,2,2
28,Hayır,Seyrek Seyahat,1217,Araştırma ve Geliştirme,1,3,Tıp,1,1834,3,Kadın,67,3,1,Araştırma Bilimcisi,1,Evli,3591,12719,1,Hayır,25,4,3,80,1,3,3,3,3,2,1,2
38,Hayır,Seyrek Seyahat,723,Satış,2,4,Pazarlama,1,1835,2,Kadın,77,1,2,Satış Temsilcisi,4,Evli,5405,4244,2,Evet,20,4,1,80,2,20,4,2,4,2,0,3
26,Hayır,Seyrek Seyahat,572,Satış,10,3,Tıp,1,1836,3,Erkek,46,3,2,Satış Yöneticisi,4,Bekar,4684,9125,1,Hayır,13,3,1,80,0,5,4,3,5,3,1,2
58,Hayır,Sık Seyahat,1216,Araştırma ve Geliştirme,15,4,Fen Bilimleri,1,1837,1,Erkek,87,3,4,Araştırma Direktörü,3,Evli,15787,21624,2,Evet,14,3,2,80,0,23,3,3,2,2,2,2
18,Hayır,Seyahat Etmez,1431,Araştırma ve Geliştirme,14,3,Tıp,1,1839,2,Kadın,33,3,1,Araştırma Bilimcisi,3,Bekar,1514,8018,1,Hayır,16,3,3,80,0,0,4,1,0,0,0,0
31,Evet,Seyrek Seyahat,359,İnsan Kaynakları,18,5,İnsan Kaynakları,1,1842,4,Erkek,89,4,1,İnsan Kaynakları,1,Evli,2956,21495,0,Hayır,17,3,3,80,0,2,4,3,1,0,0,0
29,Evet,Seyrek Seyahat,350,İnsan Kaynakları,13,3,İnsan Kaynakları,1,1844,1,Erkek,56,2,1,İnsan Kaynakları,1,Boşanmış,2335,3157,4,Evet,15,3,4,80,3,4,3,3,2,2,2,0
45,Hayır,Seyahat Etmez,589,Satış,2,4,Fen Bilimleri,1,1845,3,Kadın,67,3,2,Satış Yöneticisi,3,Evli,5154,19665,4,Hayır,22,4,2,80,2,10,3,4,8,7,5,7
36,Hayır,Seyrek Seyahat,430,Araştırma ve Geliştirme,2,4,Diğer,1,1847,4,Kadın,73,3,2,Araştırma Bilimcisi,2,Evli,6962,19573,4,Evet,22,4,4,80,1,15,2,3,1,0,0,0
43,Hayır,Sık Seyahat,1422,Satış,2,4,Fen Bilimleri,1,1849,1,Erkek,92,3,2,Satış Yöneticisi,4,Evli,5675,19246,1,Hayır,20,4,3,80,1,7,5,3,7,7,7,7
27,Hayır,Sık Seyahat,1297,Araştırma ve Geliştirme,5,2,Fen Bilimleri,1,1850,4,Kadın,53,3,1,Laboratuvar Teknikeri,4,Bekar,2379,19826,0,Evet,14,3,3,80,0,6,3,2,5,4,0,2
29,Hayır,Sık Seyahat,574,Araştırma ve Geliştirme,20,1,Tıp,1,1852,4,Erkek,40,3,1,Laboratuvar Teknikeri,4,Evli,3812,7003,1,Hayır,13,3,2,80,0,11,3,4,11,8,3,10
32,Hayır,Sık Seyahat,1318,Satış,10,4,Pazarlama,1,1853,4,Erkek,79,3,2,Satış Yöneticisi,4,Bekar,4648,26075,8,Hayır,13,3,3,80,0,4,2,4,0,0,0,0
42,Hayır,Seyahat Etmez,355,Araştırma ve Geliştirme,10,4,Mühendislik,1,1854,3,Erkek,38,3,1,Araştırma Bilimcisi,3,Evli,2936,6161,3,Hayır,22,4,2,80,2,10,1,2,6,3,3,3
47,Hayır,Seyrek Seyahat,207,Araştırma ve Geliştirme,9,4,Fen Bilimleri,1,1856,2,Kadın,64,3,1,Laboratuvar Teknikeri,3,Bekar,2105,5411,4,Hayır,12,3,3,80,0,7,2,3,2,2,2,0
46,Hayır,Seyrek Seyahat,706,Araştırma ve Geliştirme,2,2,Fen Bilimleri,1,1857,4,Erkek,82,3,3,Üretim Direktörü,4,Boşanmış,8578,19989,3,Hayır,14,3,3,80,1,12,4,2,9,8,4,7
28,Hayır,Seyahat Etmez,280,İnsan Kaynakları,1,2,Fen Bilimleri,1,1858,3,Erkek,43,3,1,İnsan Kaynakları,4,Boşanmış,2706,10494,1,Hayır,15,3,2,80,1,3,2,3,3,2,2,2
29,Hayır,Seyrek Seyahat,726,Araştırma ve Geliştirme,29,1,Fen Bilimleri,1,1859,4,Erkek,93,1,2,Sağlık Temsilcisi,3,Boşanmış,6384,21143,8,Hayır,17,3,4,80,2,11,3,3,7,0,1,6
42,Hayır,Seyrek Seyahat,1142,Araştırma ve Geliştirme,8,3,Fen Bilimleri,1,1860,4,Erkek,81,3,1,Laboratuvar Teknikeri,3,Bekar,3968,13624,4,Hayır,13,3,4,80,0,8,3,3,0,0,0,0
32,Evet,Seyrek Seyahat,414,Satış,2,4,Pazarlama,1,1862,3,Erkek,82,2,2,Satış Yöneticisi,2,Bekar,9907,26186,7,Evet,12,3,3,80,0,7,3,2,2,2,2,2
46,Hayır,Seyrek Seyahat,1319,Satış,3,3,Mühendislik,1,1863,1,Kadın,45,4,4,Satış Yöneticisi,1,Boşanmış,13225,7739,2,Hayır,12,3,4,80,1,25,5,3,19,17,2,8
27,Hayır,Seyrek Seyahat,728,Satış,23,1,Tıp,1,1864,2,Kadın,36,2,2,Satış Temsilcisi,3,Evli,3540,7018,1,Hayır,21,4,4,80,1,9,5,3,9,8,5,8
29,Hayır,Seyrek Seyahat,352,İnsan Kaynakları,6,1,Tıp,1,1865,4,Erkek,87,2,1,İnsan Kaynakları,2,Evli,2804,15434,1,Hayır,11,3,4,80,0,1,3,3,1,0,0,0
43,Hayır,Seyrek Seyahat,823,Araştırma ve Geliştirme,6,3,Tıp,1,1866,1,Kadın,81,2,5,Yönetici,3,Evli,19392,22539,7,Hayır,13,3,4,80,0,21,2,3,16,12,6,14
48,Hayır,Seyrek Seyahat,1224,Araştırma ve Geliştirme,10,3,Fen Bilimleri,1,1867,4,Erkek,91,2,5,Araştırma Direktörü,2,Evli,19665,13583,4,Hayır,12,3,4,80,0,29,3,3,22,10,12,9
29,Evet,Sık Seyahat,459,Araştırma ve Geliştirme,24,2,Fen Bilimleri,1,1868,4,Erkek,73,2,1,Araştırma Bilimcisi,4,Bekar,2439,14753,1,Evet,24,4,2,80,0,1,3,2,1,0,1,0
46,Evet,Seyrek Seyahat,1254,Satış,10,3,Fen Bilimleri,1,1869,3,Kadın,64,3,3,Satış Yöneticisi,2,Evli,7314,14011,5,Hayır,21,4,3,80,3,14,2,3,8,7,0,7
27,Hayır,Sık Seyahat,1131,Araştırma ve Geliştirme,15,3,Fen Bilimleri,1,1870,4,Kadın,77,2,1,Araştırma Bilimcisi,1,Evli,4774,23844,0,Hayır,19,3,4,80,1,8,2,2,7,6,7,3
39,Hayır,Seyrek Seyahat,835,Araştırma ve Geliştirme,19,4,Diğer,1,1871,4,Erkek,41,3,2,Araştırma Bilimcisi,4,Boşanmış,3902,5141,8,Hayır,14,3,2,80,3,7,2,3,2,2,2,2
55,Hayır,Seyrek Seyahat,836,Araştırma ve Geliştirme,2,4,Mühendislik,1,1873,2,Erkek,98,2,1,Araştırma Bilimcisi,4,Evli,2662,7975,8,Hayır,20,4,2,80,1,19,2,4,5,2,0,4
28,Hayır,Seyrek Seyahat,1172,Satış,3,3,Tıp,1,1875,2,Kadın,78,3,1,Satış Temsilcisi,2,Evli,2856,3692,1,Hayır,19,3,4,80,1,1,3,3,1,0,0,0
30,Evet,Seyrek Seyahat,945,Satış,9,3,Tıp,1,1876,2,Erkek,89,3,1,Satış Temsilcisi,4,Bekar,1081,16019,1,Hayır,13,3,3,80,0,1,3,2,1,0,0,0
22,Evet,Seyrek Seyahat,391,Araştırma ve Geliştirme,7,1,Fen Bilimleri,1,1878,4,Erkek,75,3,1,Araştırma Bilimcisi,2,Bekar,2472,26092,1,Evet,23,4,1,80,0,1,2,3,1,0,0,0
36,Hayır,Seyrek Seyahat,1266,Satış,10,4,Mühendislik,1,1880,2,Kadın,63,2,2,Satış Yöneticisi,3,Evli,5673,6060,1,Evet,13,3,1,80,1,10,4,3,10,9,1,7
31,Hayır,Seyrek Seyahat,311,Araştırma ve Geliştirme,20,3,Fen Bilimleri,1,1881,2,Erkek,89,3,2,Laboratuvar Teknikeri,3,Boşanmış,4197,18624,1,Hayır,11,3,1,80,1,10,2,3,10,8,0,2
34,Hayır,Seyrek Seyahat,1480,Satış,4,3,Fen Bilimleri,1,1882,3,Erkek,64,3,3,Satış Yöneticisi,4,Evli,9713,24444,2,Evet,13,3,4,80,3,9,3,3,5,3,1,0
29,Hayır,Seyrek Seyahat,592,Araştırma ve Geliştirme,7,3,Fen Bilimleri,1,1883,4,Erkek,59,3,1,Laboratuvar Teknikeri,1,Bekar,2062,19384,3,Hayır,14,3,2,80,0,11,2,3,3,2,1,2
37,Hayır,Seyrek Seyahat,783,Araştırma ve Geliştirme,7,4,Tıp,1,1885,4,Erkek,78,3,2,Araştırma Bilimcisi,1,Evli,4284,13588,5,Evet,22,4,3,80,1,16,2,3,5,3,0,4
35,Hayır,Seyrek Seyahat,219,Araştırma ve Geliştirme,16,2,Diğer,1,1886,4,Kadın,44,2,2,Üretim Direktörü,2,Evli,4788,25388,0,Evet,11,3,4,80,0,4,2,3,3,2,0,2
45,Hayır,Seyrek Seyahat,556,Araştırma ve Geliştirme,25,2,Fen Bilimleri,1,1888,2,Kadın,93,2,2,Üretim Direktörü,4,Evli,5906,23888,0,Hayır,13,3,4,80,2,10,2,2,9,8,3,8
36,Hayır,Sık Seyahat,1213,İnsan Kaynakları,2,1,İnsan Kaynakları,1,1890,2,Erkek,94,2,2,İnsan Kaynakları,4,Bekar,3886,4223,1,Hayır,21,4,4,80,0,10,2,2,10,1,0,8
40,Hayır,Seyrek Seyahat,1137,Araştırma ve Geliştirme,1,4,Fen Bilimleri,1,1892,1,Erkek,98,3,4,Yönetici,1,Boşanmış,16823,18991,2,Hayır,11,3,1,80,1,22,3,3,19,7,11,16
26,Hayır,Seyrek Seyahat,482,Araştırma ve Geliştirme,1,2,Fen Bilimleri,1,1893,2,Kadın,90,2,1,Araştırma Bilimcisi,3,Evli,2933,14908,1,Evet,13,3,3,80,1,1,3,2,1,0,1,0
27,Hayır,Seyrek Seyahat,511,Satış,2,2,Tıp,1,1898,1,Kadın,89,4,2,Satış Yöneticisi,3,Bekar,6500,26997,0,Hayır,14,3,2,80,0,9,5,2,8,7,0,7
48,Hayır,Sık Seyahat,117,Araştırma ve Geliştirme,22,3,Tıp,1,1900,4,Kadın,58,3,4,Yönetici,4,Boşanmış,17174,2437,3,Hayır,11,3,2,80,1,24,3,3,22,17,4,7
44,Hayır,Seyrek Seyahat,170,Araştırma ve Geliştirme,1,4,Fen Bilimleri,1,1903,2,Erkek,78,4,2,Sağlık Temsilcisi,1,Evli,5033,9364,2,Hayır,15,3,4,80,1,10,5,3,2,0,2,2
34,Evet,Seyahat Etmez,967,Araştırma ve Geliştirme,16,4,Mühendislik,1,1905,4,Erkek,85,1,1,Araştırma Bilimcisi,1,Evli,2307,14460,1,Evet,23,4,2,80,1,5,2,3,5,2,3,0
56,Evet,Seyrek Seyahat,1162,Araştırma ve Geliştirme,24,2,Fen Bilimleri,1,1907,1,Erkek,97,3,1,Laboratuvar Teknikeri,4,Bekar,2587,10261,1,Hayır,16,3,4,80,0,5,3,3,4,2,1,0
36,Hayır,Seyrek Seyahat,335,Satış,17,2,Pazarlama,1,1908,3,Erkek,33,2,2,Satış Yöneticisi,2,Evli,5507,16822,2,Hayır,16,3,3,80,2,12,1,1,4,2,1,3
41,Hayır,Seyrek Seyahat,337,Satış,8,3,Pazarlama,1,1909,3,Kadın,54,3,2,Satış Yöneticisi,2,Evli,4393,26841,5,Hayır,21,4,3,80,1,14,3,3,5,4,1,4
42,Hayır,Seyrek Seyahat,1396,Araştırma ve Geliştirme,6,3,Tıp,1,1911,3,Erkek,83,3,3,Araştırma Direktörü,1,Evli,13348,14842,9,Hayır,13,3,2,80,1,18,3,4,13,7,5,7
31,Hayır,Seyrek Seyahat,1079,Satış,10,2,Tıp,1,1912,3,Kadın,86,3,2,Satış Yöneticisi,4,Boşanmış,6583,20115,2,Evet,11,3,4,80,1,8,2,3,5,2,1,4
34,Hayır,Seyrek Seyahat,735,Satış,3,1,Tıp,1,1915,4,Kadın,75,2,2,Satış Yöneticisi,4,Evli,8103,16495,3,Evet,12,3,3,80,0,9,3,2,4,2,0,1
31,Hayır,Seyrek Seyahat,471,Araştırma ve Geliştirme,4,3,Tıp,1,1916,1,Kadın,62,4,1,Laboratuvar Teknikeri,3,Boşanmış,3978,16031,8,Hayır,12,3,2,80,1,4,0,2,2,2,2,2
26,Hayır,Sık Seyahat,1096,Araştırma ve Geliştirme,6,3,Diğer,1,1918,3,Erkek,61,4,1,Laboratuvar Teknikeri,4,Evli,2544,7102,0,Hayır,18,3,1,80,1,8,3,3,7,7,7,7
45,Hayır,Sık Seyahat,1297,Araştırma ve Geliştirme,1,4,Tıp,1,1922,2,Erkek,44,3,2,Sağlık Temsilcisi,3,Bekar,5399,14511,4,Hayır,12,3,3,80,0,12,3,3,4,2,0,3
33,Hayır,Seyrek Seyahat,217,Satış,10,4,Pazarlama,1,1924,2,Erkek,43,3,2,Satış Yöneticisi,3,Bekar,5487,10410,1,Hayır,14,3,2,80,0,10,2,2,10,4,0,9
28,Hayır,Sık Seyahat,783,Satış,1,2,Fen Bilimleri,1,1927,3,Erkek,42,2,2,Satış Yöneticisi,4,Evli,6834,19255,1,Evet,12,3,3,80,1,7,2,3,7,7,0,7
29,Evet,Sık Seyahat,746,Satış,24,3,Mühendislik,1,1928,3,Erkek,45,4,1,Satış Temsilcisi,1,Bekar,1091,10642,1,Hayır,17,3,4,80,0,1,3,3,1,0,0,0
39,Hayır,Seyahat Etmez,1251,Satış,21,4,Fen Bilimleri,1,1929,1,Kadın,32,1,2,Satış Yöneticisi,3,Evli,5736,3987,6,Hayır,19,3,3,80,1,10,1,3,3,2,1,2
27,Hayır,Seyrek Seyahat,1354,Araştırma ve Geliştirme,2,4,Mühendislik,1,1931,2,Erkek,41,3,1,Araştırma Bilimcisi,2,Evli,2226,6073,1,Hayır,11,3,3,80,1,6,3,2,5,3,1,2
34,Hayır,Sık Seyahat,735,Araştırma ve Geliştirme,22,4,Diğer,1,1932,3,Erkek,86,2,2,Araştırma Bilimcisi,4,Evli,5747,26496,1,Evet,15,3,2,80,0,16,3,3,15,10,6,11
28,Evet,Seyrek Seyahat,1475,Satış,13,2,Pazarlama,1,1933,4,Kadın,84,3,2,Satış Yöneticisi,3,Bekar,9854,23352,3,Evet,11,3,4,80,0,6,0,3,2,0,2,2
47,Hayır,Seyahat Etmez,1169,Araştırma ve Geliştirme,14,4,Mühendislik,1,1934,3,Erkek,64,3,2,Araştırma Bilimcisi,2,Evli,5467,2125,8,Hayır,18,3,3,80,1,16,4,4,8,7,1,7
56,Hayır,Seyrek Seyahat,1443,Satış,11,5,Pazarlama,1,1935,4,Kadın,89,2,2,Satış Yöneticisi,1,Evli,5380,20328,4,Hayır,16,3,3,80,1,6,3,3,0,0,0,0
39,Hayır,Seyrek Seyahat,867,Araştırma ve Geliştirme,9,2,Tıp,1,1936,1,Erkek,87,3,2,Üretim Direktörü,1,Evli,5151,12315,1,Hayır,25,4,4,80,1,10,3,3,10,0,7,9
38,Hayır,Sık Seyahat,1394,Araştırma ve Geliştirme,8,3,Tıp,1,1937,4,Kadın,58,2,2,Araştırma Bilimcisi,2,Boşanmış,2133,18115,1,Evet,16,3,3,80,1,20,3,3,20,11,0,7
58,Hayır,Seyrek Seyahat,605,Satış,21,3,Fen Bilimleri,1,1938,4,Kadın,72,3,4,Yönetici,4,Evli,17875,11761,4,Evet,13,3,3,80,1,29,2,2,1,0,0,0
32,Evet,Sık Seyahat,238,Araştırma ve Geliştirme,5,2,Fen Bilimleri,1,1939,1,Kadın,47,4,1,Araştırma Bilimcisi,3,Bekar,2432,15318,3,Evet,14,3,1,80,0,8,2,3,4,1,0,3
38,Hayır,Seyrek Seyahat,1206,Araştırma ve Geliştirme,9,2,Fen Bilimleri,1,1940,2,Erkek,71,3,1,Araştırma Bilimcisi,4,Boşanmış,4771,14293,2,Hayır,19,3,4,80,2,10,0,4,5,2,0,3
49,Hayır,Sık Seyahat,1064,Araştırma ve Geliştirme,2,1,Fen Bilimleri,1,1941,2,Erkek,42,3,5,Araştırma Direktörü,4,Evli,19161,13738,3,Hayır,15,3,4,80,0,28,3,3,5,4,4,3
42,Hayır,Seyrek Seyahat,419,Satış,12,4,Pazarlama,1,1943,2,Erkek,77,3,2,Satış Yöneticisi,4,Boşanmış,5087,2900,3,Evet,12,3,3,80,2,14,4,3,0,0,0,0
27,Evet,Sık Seyahat,1337,İnsan Kaynakları,22,3,İnsan Kaynakları,1,1944,1,Kadın,58,2,1,İnsan Kaynakları,2,Evli,2863,19555,1,Hayır,12,3,1,80,0,1,2,3,1,0,0,0
35,Hayır,Seyrek Seyahat,682,Satış,18,4,Tıp,1,1945,2,Erkek,71,3,2,Satış Yöneticisi,1,Evli,5561,15975,0,Hayır,16,3,4,80,1,6,2,1,5,3,0,4
28,Hayır,Seyahat Etmez,1103,Araştırma ve Geliştirme,16,3,Tıp,1,1947,3,Erkek,49,3,1,Araştırma Bilimcisi,3,Bekar,2144,2122,1,Hayır,14,3,3,80,0,5,3,2,5,3,1,4
31,Hayır,Seyahat Etmez,976,Araştırma ve Geliştirme,3,2,Tıp,1,1948,3,Erkek,48,3,1,Araştırma Bilimcisi,1,Boşanmış,3065,3995,1,Evet,13,3,4,80,1,4,3,4,4,2,2,3
36,Hayır,Seyahat Etmez,1351,Araştırma ve Geliştirme,9,4,Fen Bilimleri,1,1949,1,Erkek,66,4,1,Laboratuvar Teknikeri,2,Evli,2810,9238,1,Hayır,22,4,2,80,0,5,3,3,5,4,0,2
34,Hayır,Seyrek Seyahat,937,Satış,1,3,Pazarlama,1,1950,1,Erkek,32,3,3,Satış Yöneticisi,4,Bekar,9888,6770,1,Hayır,21,4,1,80,0,14,3,2,14,8,2,1
34,Hayır,Seyrek Seyahat,1239,Satış,13,4,Tıp,1,1951,4,Erkek,39,3,3,Satış Yöneticisi,3,Boşanmış,8628,22914,1,Hayır,18,3,3,80,1,9,2,2,8,7,1,1
26,Hayır,Seyrek Seyahat,157,Araştırma ve Geliştirme,1,3,Tıp,1,1952,3,Erkek,95,3,1,Laboratuvar Teknikeri,1,Bekar,2867,20006,0,Hayır,13,3,4,80,0,8,6,2,7,7,7,6
29,Hayır,Seyrek Seyahat,136,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1954,1,Erkek,89,3,2,Sağlık Temsilcisi,1,Evli,5373,6225,0,Hayır,12,3,1,80,1,6,5,2,5,3,0,2
32,Hayır,Seyahat Etmez,1146,Araştırma ve Geliştirme,15,4,Tıp,1,1955,3,Kadın,34,3,2,Sağlık Temsilcisi,4,Boşanmış,6667,16542,5,Hayır,18,3,2,80,1,9,6,3,5,1,1,2
31,Hayır,Sık Seyahat,1125,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1956,4,Erkek,48,1,2,Araştırma Bilimcisi,1,Evli,5003,5771,1,Hayır,21,4,2,80,0,10,6,3,10,8,8,7
